x,psi
0.0317,0.999824233554979
0.0318,0.999823123437192
0.0319,0.999822009830137
0.032,0.999820892733881
0.0321,0.999819772148492
0.0322,0.999818648074038
0.0323,0.999817520510588
0.0324,0.999816389458209
0.0325,0.999815254916972
0.0326,0.999814116886943
0.0327,0.999812975368193
0.0328,0.999811830360791
0.0329,0.999810681864806
0.033,0.999809529880308
0.0331,0.999808374407367
0.0332,0.999807215446053
0.0333,0.999806052996437
0.0334,0.999804887058589
0.0335,0.99980371763258
0.0336,0.999802544718481
0.0337,0.999801368316363
0.0338,0.999800188426297
0.0339,0.999799005048355
0.034,0.99979781818261
0.0341,0.999796627829132
0.0342,0.999795433987995
0.0343,0.99979423665927
0.0344,0.999793035843031
0.0345,0.999791831539351
0.0346,0.999790623748302
0.0347,0.999789412469957
0.0348,0.999788197704391
0.0349,0.999786979451677
0.035,0.999785757711888
0.0351,0.9997845324851
0.0352,0.999783303771387
0.0353,0.999782071570823
0.0354,0.999780835883482
0.0355,0.999779596709441
0.0356,0.999778354048774
0.0357,0.999777107901556
0.0358,0.999775858267864
0.0359,0.999774605147773
0.036,0.99977334854136
0.0361,0.9997720884487
0.0362,0.99977082486987
0.0363,0.999769557804947
0.0364,0.999768287254008
0.0365,0.99976701321713
0.0366,0.999765735694391
0.0367,0.999764454685867
0.0368,0.999763170191637
0.0369,0.999761882211779
0.037,0.999760590746371
0.0371,0.999759295795491
0.0372,0.999757997359218
0.0373,0.99975669543763
0.0374,0.999755390030808
0.0375,0.999754081138829
0.0376,0.999752768761775
0.0377,0.999751452899723
0.0378,0.999750133552754
0.0379,0.99974881072095
0.038,0.999747484404389
0.0381,0.999746154603152
0.0382,0.999744821317321
0.0383,0.999743484546976
0.0384,0.999742144292198
0.0385,0.999740800553069
0.0386,0.999739453329671
0.0387,0.999738102622085
0.0388,0.999736748430393
0.0389,0.999735390754677
0.039,0.99973402959502
0.0391,0.999732664951505
0.0392,0.999731296824214
0.0393,0.99972992521323
0.0394,0.999728550118638
0.0395,0.999727171540519
0.0396,0.999725789478959
0.0397,0.999724403934041
0.0398,0.999723014905849
0.0399,0.999721622394467
0.04,0.999720226399981
0.0401,0.999718826922475
0.0402,0.999717423962033
0.0403,0.999716017518741
0.0404,0.999714607592685
0.0405,0.999713194183951
0.0406,0.999711777292623
0.0407,0.999710356918788
0.0408,0.999708933062533
0.0409,0.999707505723944
0.041,0.999706074903107
0.0411,0.999704640600109
0.0412,0.999703202815039
0.0413,0.999701761547982
0.0414,0.999700316799027
0.0415,0.999698868568261
0.0416,0.999697416855773
0.0417,0.999695961661649
0.0418,0.999694502985979
0.0419,0.999693040828852
0.042,0.999691575190356
0.0421,0.99969010607058
0.0422,0.999688633469614
0.0423,0.999687157387546
0.0424,0.999685677824468
0.0425,0.999684194780468
0.0426,0.999682708255636
0.0427,0.999681218250064
0.0428,0.999679724763841
0.0429,0.999678227797058
0.043,0.999676727349806
0.0431,0.999675223422177
0.0432,0.999673716014261
0.0433,0.999672205126151
0.0434,0.999670690757938
0.0435,0.999669172909714
0.0436,0.999667651581571
0.0437,0.999666126773602
0.0438,0.999664598485899
0.0439,0.999663066718555
0.044,0.999661531471664
0.0441,0.999659992745318
0.0442,0.999658450539611
0.0443,0.999656904854637
0.0444,0.99965535569049
0.0445,0.999653803047263
0.0446,0.999652246925051
0.0447,0.999650687323949
0.0448,0.999649124244052
0.0449,0.999647557685454
0.045,0.99964598764825
0.0451,0.999644414132537
0.0452,0.999642837138409
